UUID,Transmitting.time,Collecting.time,Longitude,Latitude,Altitude,Altitude..Ellipsoid.,Speed,NED.Speed,Course,Satellite.used,Positioning.mode,HorAccuracy,VerAccuracy,GPS.time.consumption,Data.Source,HDOP,VDOP
efeb37b5945d,2022-03-10T15:57:35.427Z,2022-03-09T08:56:04Z,99.9295552,26.5040096,2188.43,2153.86,0,NA,0,4,2,0,0,7,[1],1.77,0.95
efeb37b5945d,2022-02-24T15:57:37.006Z,2022-02-24T10:36:01Z,99.9207552,26.5040272,2168.9,2134.34,0.2,NA,0,4,2,0,0,9,[2],2.15,0.94
efeb37b5945d,2022-03-10T15:57:43.288Z,2022-03-10T04:24:01Z,99.6805696,36.3426592,2994.16,2949,0,NA,0,4,2,0,0,9,[2],1.24,0.98
efeb37b5945d,2022-03-25T23:56:40.575Z,2022-03-25T17:56:01Z,98.4426112,36.886208,2950.89,2904.13,0.3,NA,17.9,4,2,0,0,9,[1],1.68,0.91
efeb37b5945d,2022-03-31T07:57:37.134Z,2022-03-31T02:56:01Z,98.4334208,36.875296,2864.14,2817.39,0,NA,0,4,2,0,0,9,[1],2.3,0.93
efeb37b5945d,2022-03-10T15:57:45.88Z,2022-03-10T06:56:02Z,99.68208,36.3426016,3146.4,3101.24,0,NA,129.5,4,2,0,0,10,"[1,2]",2.39,0.96
efeb37b5945d,2022-03-10T15:57:48.286Z,2022-03-10T07:26:02Z,99.6821696,36.3424416,3058.08,3012.92,0,NA,55.2,4,2,0,0,10,[2],2.8,0.98
efeb37b5945d,2022-03-14T23:56:27.033Z,2022-03-14T17:56:02Z,99.6817216,36.3423488,3032.65,2987.49,0.4,NA,137.4,4,2,0,0,10,[1],2.65,0.97
efeb37b5945d,2022-03-10T15:57:45.875Z,2022-03-10T06:06:02Z,99.6808256,36.3428928,3005.6,2960.44,0,NA,0,4,2,0,0,11,[2],1.61,0.96
efeb37b5945d,2022-03-30T07:56:41.735Z,2022-03-30T07:56:08Z,98.4522624,36.8826816,2988.54,2941.79,0.1,NA,296.1,4,2,0,0,12,[1],1.98,0.97
efeb37b5945d,2022-03-10T15:57:45.874Z,2022-03-10T05:56:06Z,99.680768,36.3429504,3013.81,2968.64,0.1,NA,185.7,4,2,0,0,13,"[1,2]",1.53,0.96
efeb37b5945d,2022-03-11T23:56:27.971Z,2022-03-11T16:56:07Z,99.6805184,36.3430592,3134.47,3089.31,0,NA,0,4,2,0,0,13,[1],1.78,0.95
efeb37b5945d,2022-03-26T15:56:34.165Z,2022-03-26T13:56:07Z,98.4424448,36.8868128,2961.53,2914.77,0,NA,0,4,2,0,0,13,[1],2.63,0.95
efeb37b5945d,2022-03-20T15:56:47.158Z,2022-03-20T14:56:10Z,98.48352,36.861888,2934.35,2887.66,0,NA,0,4,2,0,0,15,[1],1.63,0.91
efeb37b5945d,2022-03-20T23:56:49.899Z,2022-03-20T23:56:07Z,98.483328,36.8623872,2951.18,2904.49,0,NA,0,4,2,0,0,17,[1],1.24,0.92
efeb37b5945d,2022-02-24T03:41:37.772Z,2022-02-24T03:16:14Z,99.9211584,26.5040704,2211.33,2176.76,0,NA,0,4,2,0,0,19,[2],2.69,0.96
efeb37b5945d,2022-03-22T07:56:56.661Z,2022-03-21T08:56:17Z,98.4915072,36.8656288,2959.37,2912.67,0.3,NA,194.9,4,2,0,0,24,[1],1.74,0.94
efeb37b5945d,2022-02-24T15:57:37.021Z,2022-02-24T12:56:15Z,99.9406784,26.5139168,2258.31,2223.75,0,NA,0,4,2,0,0,25,[1],2.22,0.98
efeb37b5945d,2022-03-04T15:56:50.11Z,2022-03-04T10:56:17Z,99.9263488,26.5050224,2288.91,2254.35,0,NA,243.1,4,2,0,0,25,[1],1.53,0.99
efeb37b5945d,2022-03-17T07:57:04.802Z,2022-03-15T06:56:18Z,99.6829312,36.3418784,3053.65,3008.48,0,NA,0,4,2,0,0,25,[1],1.96,0.92
efeb37b5945d,2022-03-01T07:57:38.18Z,2022-02-28T09:56:20Z,99.928672,26.50728,2211.91,2177.35,0.1,NA,0,4,2,0,0,27,[1],1.71,0.96
efeb37b5945d,2022-02-24T15:57:38.735Z,2022-02-24T14:56:24Z,99.9403072,26.51416,2215.15,2180.59,0.1,NA,0,4,2,0,0,28,[1],2.35,0.93
efeb37b5945d,2022-03-02T07:57:10.724Z,2022-03-02T00:56:20Z,99.8920448,26.514704,2206.73,2172.17,0,NA,196.1,4,2,0,0,28,[1],1.34,0.9
efeb37b5945d,2022-03-19T07:56:27.456Z,2022-03-19T04:56:19Z,99.6830208,36.342032,3055.43,3010.27,0,NA,0,4,2,0,0,28,[1],1.78,0.94
efeb37b5945d,2022-03-20T07:57:04.959Z,2022-03-19T12:56:21Z,99.6814336,36.3423968,3099.03,3053.86,0.2,NA,0,4,2,0,0,28,[1],2.18,1
efeb37b5945d,2022-03-10T15:57:35.427Z,2022-03-09T08:55:50Z,99.929504,26.5040032,2188.89,2154.33,0,NA,0,4,2,0,0,32,[1],1.77,0.95
efeb37b5945d,2022-02-27T15:56:42.898Z,2022-02-27T08:55:57Z,99.9297024,26.5033328,2154,2119.43,0.6,NA,189.4,5,2,0,0,2,[1],1.83,0.93
efeb37b5945d,2022-03-13T15:56:45.988Z,2022-03-13T09:55:56Z,99.6753024,36.3380928,3043.62,2998.47,0.8,NA,181.1,5,2,0,0,2,[1],1.42,0.93
efeb37b5945d,2022-03-14T07:57:02.666Z,2022-03-14T00:55:56Z,99.6712128,36.4211872,3006.88,2961.54,0.1,NA,46.4,5,2,0,0,2,[1],2.37,0.95
efeb37b5945d,2022-03-20T07:57:04.965Z,2022-03-20T02:55:58Z,99.2230656,36.7292096,3272.42,3226.32,24,NA,279,5,2,0,0,2,[1],1.72,0.89
efeb37b5945d,2022-03-20T07:57:12.519Z,2022-03-20T04:23:56Z,98.4819008,36.8626912,2997.48,2950.79,2.6,NA,160,5,2,0,0,2,[4],2.01,0.96
efeb37b5945d,2022-03-20T23:56:49.893Z,2022-03-20T18:55:56Z,98.483328,36.8619744,2924.86,2878.17,1.4,NA,278.2,5,2,0,0,2,[1],1.55,0.97
efeb37b5945d,2022-03-25T07:56:28.67Z,2022-03-25T04:55:54Z,98.4638848,36.8867232,2937.14,2890.39,0.9,NA,7.7,5,2,0,0,2,[1],1.61,0.94
efeb37b5945d,2022-03-30T15:56:31.593Z,2022-03-30T15:55:55Z,98.451296,36.8817664,2958.93,2912.18,0,NA,0,5,2,0,0,2,[1],1.77,0.97
efeb37b5945d,2022-03-11T15:56:45.957Z,2022-03-11T13:25:59Z,99.6801536,36.3432224,3018.13,2972.96,0.5,NA,324.2,5,2,0,0,3,[2],1.53,0.99
efeb37b5945d,2022-02-24T08:06:33.842Z,2022-02-24T08:01:57Z,99.9212544,26.5036528,2239.54,2204.98,2,NA,334.3,5,2,0,0,4,[2],1.84,0.96
efeb37b5945d,2022-02-24T08:11:34.679Z,2022-02-24T08:09:57Z,99.9211584,26.503784,2209.36,2174.8,3.4,NA,146.4,5,2,0,0,4,[2],1.58,0.94
efeb37b5945d,2022-02-24T08:31:35.593Z,2022-02-24T08:23:57Z,99.92112,26.5038128,2194.72,2160.16,0.3,NA,210.9,5,2,0,0,4,[2],1.74,0.92
efeb37b5945d,2022-02-25T23:56:38.63Z,2022-02-25T17:55:59Z,99.9287104,26.5059504,2269.61,2235.05,0.5,NA,173.9,5,2,0,0,4,[1],1.3,0.94
efeb37b5945d,2022-02-25T23:56:38.631Z,2022-02-25T18:55:59Z,99.9215552,26.5196704,2134.05,2099.5,0,NA,346.7,5,2,0,0,4,[1],1.11,0.92
efeb37b5945d,2022-03-26T15:56:34.159Z,2022-03-26T08:55:55Z,98.44272,36.8880928,2909.93,2863.17,0.9,NA,266.6,5,2,0,0,4,[1],1.67,0.88
efeb37b5945d,2022-02-24T06:06:31.959Z,2022-02-24T06:01:59Z,99.921216,26.5041632,2214.85,2180.29,0.6,NA,80.3,5,2,0,0,5,[2],2.34,0.85
efeb37b5945d,2022-02-24T08:31:35.591Z,2022-02-24T08:19:57Z,99.9213056,26.5040272,2277.24,2242.68,0.6,NA,149.3,5,2,0,0,5,[2],2.06,0.95
efeb37b5945d,2022-02-27T15:56:42.899Z,2022-02-27T09:56:00Z,99.9287808,26.5073216,2178.48,2143.92,0.3,NA,349.3,5,2,0,0,5,[1],1.64,0.93
efeb37b5945d,2022-03-10T15:57:48.291Z,2022-03-10T08:55:56Z,99.6815872,36.3432416,3024.15,2978.98,0.2,NA,259.1,5,2,0,0,5,[1],1.27,0.96
efeb37b5945d,2022-03-11T23:56:27.973Z,2022-03-11T18:55:58Z,99.682272,36.3431616,3058.6,3013.43,0.1,NA,0,5,2,0,0,5,[1],1.48,0.82
efeb37b5945d,2022-03-31T07:57:37.135Z,2022-03-31T03:55:58Z,98.4463808,36.8837472,2993.31,2946.56,5.9,NA,141.1,5,2,0,0,5,[1],1.56,0.95
efeb37b5945d,2022-02-24T05:46:36.758Z,2022-02-24T05:42:00Z,99.9203776,26.5030304,2355.61,2321.04,0.3,NA,338.8,5,2,0,0,6,[2],1.79,0.94
efeb37b5945d,2022-02-24T05:46:36.761Z,2022-02-24T05:46:00Z,99.921664,26.5044784,2164.13,2129.57,0.7,NA,265.2,5,2,0,0,6,[2],2.59,0.88
efeb37b5945d,2022-02-24T05:56:30.124Z,2022-02-24T05:53:00Z,99.921248,26.5042384,2203.59,2169.03,0.8,NA,226.8,5,2,0,0,6,[2],2.22,0.89
efeb37b5945d,2022-02-24T15:57:33.831Z,2022-02-24T09:29:59Z,99.9209536,26.5040816,2203.35,2168.78,0.4,NA,64.6,5,2,0,0,6,[2],1.56,0.99
efeb37b5945d,2022-02-24T15:57:33.833Z,2022-02-24T09:33:58Z,99.92112,26.5039616,2216.81,2182.25,0.5,NA,105.7,5,2,0,0,6,[2],1.56,0.99
efeb37b5945d,2022-02-24T15:57:33.834Z,2022-02-24T09:35:58Z,99.9210112,26.5039696,2195.29,2160.72,0.2,NA,0,5,2,0,0,6,[2],1.56,0.99
efeb37b5945d,2022-03-29T05:56:30.274Z,2022-03-29T00:55:58Z,98.4463872,36.88496,2948.05,2901.29,0.3,NA,316.8,5,2,0,0,6,[1],1.92,0.94
efeb37b5945d,2022-02-24T06:06:31.961Z,2022-02-24T06:04:02Z,99.921216,26.5041776,2219.55,2184.99,0.5,NA,256.2,5,2,0,0,7,[2],1.84,0.92
efeb37b5945d,2022-04-02T15:56:37.695Z,2022-04-02T12:35:59Z,98.452384,36.8870496,2893.11,2846.35,0.2,NA,327.8,5,2,0,0,7,[2],1.35,0.92
efeb37b5945d,2022-02-27T15:56:42.9Z,2022-02-27T10:56:04Z,99.9283008,26.5075136,2208.59,2174.03,0.1,NA,0,5,2,0,0,8,[1],1.77,0.88
efeb37b5945d,2022-03-10T15:57:45.877Z,2022-03-10T06:26:00Z,99.6832064,36.3478016,2813.16,2767.98,0.1,NA,208.2,5,2,0,0,8,[2],1.47,0.82
efeb37b5945d,2022-03-13T07:57:13.853Z,2022-03-13T02:56:04Z,99.6827264,36.3422592,3127.83,3082.66,0.3,NA,79,5,2,0,0,8,[1],1.17,0.93
efeb37b5945d,2022-03-21T07:58:40.081Z,2022-03-21T01:56:04Z,98.49216,36.864864,3036.95,2990.26,0,NA,0,5,2,0,0,8,[1],2.08,0.97
efeb37b5945d,2022-03-22T07:56:56.664Z,2022-03-21T11:56:00Z,98.4890304,36.8651424,2988.71,2942.02,0.4,NA,348.1,5,2,0,0,8,[1],1.42,0.93
efeb37b5945d,2022-02-24T04:36:32.601Z,2022-02-24T04:32:04Z,99.9215936,26.5044368,2307.47,2272.91,0.1,NA,0,5,2,0,0,9,[2],1.49,0.95
efeb37b5945d,2022-02-24T05:51:39Z,2022-02-24T05:48:03Z,99.921376,26.5040672,2186.22,2151.66,0.1,NA,25.1,5,2,0,0,9,[2],2.65,0.95
efeb37b5945d,2022-02-24T15:57:33.825Z,2022-02-24T09:06:02Z,99.9212032,26.5038704,2186.51,2151.94,0.1,NA,0,5,2,0,0,9,[2],1.52,0.98
efeb37b5945d,2022-02-24T15:57:37.009Z,2022-02-24T11:26:02Z,99.9210752,26.5041392,2172.14,2137.58,0.5,NA,254.2,5,2,0,0,9,[2],2.17,0.93
efeb37b5945d,2022-03-11T23:56:27.974Z,2022-03-11T19:56:02Z,99.681504,36.3428832,3044.45,2999.28,0.2,NA,0,5,2,0,0,9,[1],1.52,0.86
efeb37b5945d,2022-03-26T23:56:42.12Z,2022-03-26T18:56:02Z,98.442976,36.88464,2918.11,2871.35,0.2,NA,93.9,5,2,0,0,9,[1],1.85,0.98
efeb37b5945d,2022-03-28T15:56:35.451Z,2022-03-28T09:56:01Z,98.4538432,36.8825312,2822.93,2776.18,0,NA,0,5,2,0,0,9,[1],1.43,0.9
efeb37b5945d,2022-02-24T04:21:45.851Z,2022-02-24T04:20:05Z,99.9211776,26.5042368,2312.48,2277.92,0.9,NA,114.4,5,2,0,0,10,[2],1.3,0.97
efeb37b5945d,2022-03-10T15:57:45.878Z,2022-03-10T06:36:02Z,99.6819136,36.3426048,3075.54,3030.38,0,NA,156.6,5,2,0,0,10,[2],1.65,0.81
efeb37b5945d,2022-03-21T07:58:40.08Z,2022-03-21T00:56:07Z,98.4836736,36.8628448,2965.85,2919.16,0.1,NA,0,5,2,0,0,10,[1],1.38,0.89
efeb37b5945d,2022-03-22T07:56:56.67Z,2022-03-21T19:56:05Z,98.4882048,36.861136,2897.84,2851.15,0.1,NA,0,5,2,0,0,10,[1],1.75,0.93
efeb37b5945d,2022-03-26T15:56:34.164Z,2022-03-26T12:56:04Z,98.4420544,36.88648,2885.06,2838.29,0,NA,0,5,2,0,0,10,[1],1.18,0.84
efeb37b5945d,2022-02-24T05:36:34.665Z,2022-02-24T05:32:06Z,99.9207616,26.5035664,2232.11,2197.54,0,NA,0,5,2,0,0,11,[2],1.86,0.93
efeb37b5945d,2022-02-24T08:31:35.596Z,2022-02-24T08:29:04Z,99.92128,26.5040496,2269.58,2235.02,0,NA,0,5,2,0,0,11,[2],2.24,0.96
efeb37b5945d,2022-02-24T03:41:37.778Z,2022-02-24T03:28:08Z,99.9206464,26.5040928,2271.02,2236.46,0.2,NA,317,5,2,0,0,12,[2],1.28,0.96
efeb37b5945d,2022-02-24T05:36:34.666Z,2022-02-24T05:33:06Z,99.9211264,26.503608,2097.84,2063.28,0.3,NA,26.4,5,2,0,0,12,[2],1.96,0.99
efeb37b5945d,2022-02-24T03:41:40.624Z,2022-02-24T03:36:08Z,99.9202816,26.503568,2255.22,2220.66,0,NA,0,5,2,0,0,13,[2],2.28,0.97
efeb37b5945d,2022-02-24T03:56:37.257Z,2022-02-24T03:56:07Z,99.9215296,26.5044048,2267.44,2232.87,1.4,NA,55.9,5,2,0,0,13,"[1,2]",1.96,0.9
efeb37b5945d,2022-03-11T05:41:36.919Z,2022-03-11T03:56:08Z,99.6808704,36.3429824,3003.1,2957.94,0.1,NA,0,5,2,0,0,13,[1],1.11,0.92
efeb37b5945d,2022-03-18T07:57:08.721Z,2022-03-18T07:56:08Z,99.6827264,36.3416928,3029.83,2984.67,0.1,NA,0,5,2,0,0,13,[1],1.66,0.92
efeb37b5945d,2022-03-20T23:56:49.894Z,2022-03-20T19:56:07Z,98.4837184,36.8620768,2937.6,2890.91,0.1,NA,0,5,2,0,0,13,[1],1.71,0.93
efeb37b5945d,2022-02-24T03:41:37.774Z,2022-02-24T03:20:09Z,99.92128,26.5040048,2235.49,2200.93,0.1,NA,0,5,2,0,0,14,[2],2.21,0.92
efeb37b5945d,2022-03-01T07:57:38.184Z,2022-03-01T05:56:08Z,99.9295808,26.5035056,2186.67,2152.1,0.2,NA,0,5,2,0,0,14,[1],2.26,0.94
efeb37b5945d,2022-03-10T15:57:37.922Z,2022-03-10T02:56:08Z,99.8832256,35.7106848,3839.78,3796.09,0.3,NA,346.3,5,1,0,0,14,[1],1.42,0.95
efeb37b5945d,2022-03-14T15:56:35.497Z,2022-03-14T09:56:08Z,99.68416,36.3437376,1227.49,1182.33,0,NA,0,5,2,0,0,14,[1],1.79,0.95
efeb37b5945d,2022-03-20T07:57:04.972Z,2022-03-20T03:59:08Z,98.6057984,37.0153696,3681.74,3634.79,15.8,NA,59.1,5,2,0,0,14,[4],1.7,0.94
efeb37b5945d,2022-02-24T03:41:37.768Z,2022-02-24T01:56:10Z,99.920992,26.5042016,2198.72,2164.15,0,NA,0,5,2,0,0,15,[1],1.82,0.99
efeb37b5945d,2022-03-04T23:56:42.75Z,2022-03-04T16:56:10Z,99.9157504,26.5134512,2136.07,2101.51,0.2,NA,0,5,2,0,0,15,[1],1.68,0.95
efeb37b5945d,2022-02-25T07:56:43.196Z,2022-02-25T02:56:13Z,99.920064,26.504512,2134.68,2100.11,0,NA,233.8,5,2,0,0,16,[1],1.34,0.98
efeb37b5945d,2022-03-04T23:56:42.752Z,2022-03-04T18:56:10Z,99.917312,26.511584,2115.19,2080.63,0.1,NA,0,5,2,0,0,16,[1],1.5,0.85
efeb37b5945d,2022-03-10T15:57:48.298Z,2022-03-10T15:56:10Z,99.6800512,36.3452,2882.05,2836.88,0.2,NA,0,5,2,0,0,16,[1],1.64,0.93
efeb37b5945d,2022-03-01T07:57:38.179Z,2022-02-28T02:56:10Z,99.929696,26.5035264,2189.37,2154.8,0.1,NA,0,5,2,0,0,17,[1],1.24,0.9
efeb37b5945d,2022-03-10T15:57:35.436Z,2022-03-09T15:56:10Z,100.9133504,29.629904,4723.98,4690.12,25.1,NA,40.3,5,2,0,0,17,[1],1.34,0.93
efeb37b5945d,2022-02-24T15:57:33.835Z,2022-02-24T09:38:10Z,99.9211264,26.5038928,2218.7,2184.14,0.1,NA,0,5,2,0,0,18,[2],2.5,0.99
efeb37b5945d,2022-03-24T07:56:43.758Z,2022-03-22T08:56:17Z,98.439168,36.8870592,2950.86,2904.09,0,NA,0,5,2,0,0,21,[1],1.62,0.83
efeb37b5945d,2022-03-14T23:56:27.037Z,2022-03-14T20:56:18Z,99.681824,36.3423232,3023.49,2978.33,0,NA,0,5,2,0,0,23,[1],1.02,0.98
efeb37b5945d,2022-03-20T07:57:14.113Z,2022-03-20T06:56:17Z,98.4910336,36.8637184,2937.84,2891.15,0.1,NA,0,5,2,0,0,24,[1],1.87,0.93
efeb37b5945d,2022-02-24T23:57:11.244Z,2022-02-24T18:56:20Z,99.9128704,26.5317776,2348.48,2313.93,0.1,NA,0,5,2,0,0,25,[1],1.17,0.95
efeb37b5945d,2022-03-02T07:57:10.719Z,2022-03-01T08:56:17Z,99.9297408,26.5035408,2163.27,2128.71,0,NA,0,5,2,0,0,25,[1],1.63,0.84
efeb37b5945d,2022-03-10T15:57:35.437Z,2022-03-09T17:56:18Z,101.0152256,30.7678208,4790.16,4756.07,16.9,NA,347,5,2,0,0,25,[1],1.25,0.85
efeb37b5945d,2022-03-20T15:56:47.153Z,2022-03-20T08:56:17Z,98.4930816,36.85744,2929.95,2883.27,0.4,NA,350.7,5,2,0,0,25,[1],1.67,0.93
efeb37b5945d,2022-03-04T15:56:50.112Z,2022-03-04T13:56:17Z,99.9296064,26.5040736,2182.66,2148.1,0.1,NA,0,5,2,0,0,26,[1],1.09,0.86
efeb37b5945d,2022-03-19T07:56:27.455Z,2022-03-19T03:56:18Z,99.6723456,36.42304,2956.29,2910.95,0,NA,0,5,2,0,0,26,[1],1.27,1
efeb37b5945d,2022-03-30T07:56:41.731Z,2022-03-30T03:56:18Z,98.4329856,36.8755776,2961.87,2915.12,0,NA,0,5,2,0,0,26,[1],1.21,0.95
efeb37b5945d,2022-03-30T07:56:41.733Z,2022-03-30T05:56:17Z,98.4329728,36.8754464,2944.59,2897.84,0,NA,0,5,2,0,0,26,[1],1.33,0.85
efeb37b5945d,2022-03-20T07:57:12.497Z,2022-03-20T04:15:22Z,98.4965888,36.90104,2964.77,2918,13.9,NA,295.1,5,2,0,0,27,[4],1.54,0.97
efeb37b5945d,2022-03-24T07:56:43.77Z,2022-03-22T22:56:18Z,98.4378816,36.8790432,2931.39,2884.63,0,NA,0,5,2,0,0,27,[1],1.51,0.91
efeb37b5945d,2022-03-22T07:56:59.92Z,2022-03-22T07:56:18Z,98.4913408,36.8646048,2955.24,2908.55,0,NA,0,5,2,0,0,28,[1],1.33,0.93
efeb37b5945d,2022-03-04T23:56:42.753Z,2022-03-04T21:56:26Z,99.916224,26.5135952,2258.49,2223.93,0.1,NA,121.1,5,2,0,0,33,[1],2.67,0.98
efeb37b5945d,2022-02-24T23:57:11.242Z,2022-02-24T16:56:40Z,99.91408,26.5318064,2196.4,2161.84,0,NA,0,5,2,0,0,45,[1],2.31,0.94
efeb37b5945d,2022-02-24T15:57:37.01Z,2022-02-24T11:36:40Z,99.9211264,26.5041504,2180.49,2145.93,0.3,NA,254.9,5,2,0,0,48,[2],1.53,0.93
efeb37b5945d,2022-02-24T23:57:11.246Z,2022-02-24T20:56:56Z,99.9120384,26.5318464,2307.37,2272.82,0.3,NA,73.2,5,2,0,0,62,[1],3.49,0.99
efeb37b5945d,2022-04-03T07:56:36.342Z,2022-04-03T07:55:57Z,98.450976,36.8843168,2975.05,2928.29,1.2,NA,155.4,6,2,0,0,1,[1],1.78,0.86
efeb37b5945d,2022-02-25T23:56:38.629Z,2022-02-25T16:55:59Z,99.92832,26.5059568,2258.32,2223.76,1.6,NA,172.9,6,2,0,0,2,[1],1.32,0.92
efeb37b5945d,2022-02-27T15:56:42.901Z,2022-02-27T12:55:57Z,99.9285824,26.5078016,2085.89,2051.33,5.1,NA,359.2,6,2,0,0,2,[1],1.2,0.97
efeb37b5945d,2022-03-14T15:56:35.504Z,2022-03-14T15:55:54Z,99.6817984,36.3421248,3061.34,3016.17,2.1,NA,319.4,6,2,0,0,2,[1],1.48,0.89
efeb37b5945d,2022-03-14T23:56:27.04Z,2022-03-14T23:55:56Z,99.6825152,36.3422304,3047.29,3002.13,0.1,NA,0,6,2,0,0,2,[1],1.14,0.86
efeb37b5945d,2022-03-20T07:57:12.516Z,2022-03-20T04:21:56Z,98.468864,36.877744,2980.72,2933.99,13.9,NA,190.9,6,2,0,0,2,[4],1.07,0.94
efeb37b5945d,2022-03-24T07:56:46.983Z,2022-03-24T07:55:57Z,98.4553728,36.8789536,2933.18,2886.44,0,NA,0,6,2,0,0,2,[1],1.46,0.93
efeb37b5945d,2022-04-01T07:56:40.153Z,2022-04-01T06:05:54Z,98.4506816,36.8818464,2882.33,2835.58,0,NA,0,6,2,0,0,2,[4],1.68,0.93
efeb37b5945d,2022-02-24T05:01:28.427Z,2022-02-24T04:59:58Z,99.9211648,26.50436,2254.34,2219.77,0.1,NA,0,6,2,0,0,3,[2],2.47,0.92
efeb37b5945d,2022-02-24T05:06:34.254Z,2022-02-24T05:01:58Z,99.9211264,26.5044208,2254.77,2220.21,1.8,NA,229.3,6,2,0,0,3,[2],1.33,0.94
efeb37b5945d,2022-02-24T05:17:07.583Z,2022-02-24T05:13:57Z,99.9212096,26.5041328,2272.62,2238.06,0.3,NA,47.3,6,2,0,0,3,[2],1.52,0.93
efeb37b5945d,2022-02-24T05:21:31.462Z,2022-02-24T05:20:58Z,99.92112,26.5041008,2318.14,2283.57,0.6,NA,359.6,6,2,0,0,3,[2],1.53,0.93
efeb37b5945d,2022-02-24T08:31:35.598Z,2022-02-24T08:30:57Z,99.9212096,26.5040048,2228.58,2194.02,0.2,NA,355.6,6,2,0,0,3,[2],1.52,0.96
efeb37b5945d,2022-03-26T07:56:37.994Z,2022-03-26T03:55:56Z,98.4425728,36.8892832,2957.06,2910.29,0.7,NA,154.3,6,2,0,0,3,[1],1.22,0.93
efeb37b5945d,2022-03-26T23:56:42.118Z,2022-03-26T16:55:57Z,98.4430848,36.884848,2911.81,2865.05,0.1,NA,0,6,2,0,0,3,[1],1.06,0.81
efeb37b5945d,2022-03-26T23:56:42.119Z,2022-03-26T17:55:56Z,98.44304,36.8854208,2903.7,2856.94,0.4,NA,316.5,6,2,0,0,3,[1],0.96,0.81
efeb37b5945d,2022-03-29T15:56:36.034Z,2022-03-29T12:05:56Z,98.4547776,36.883328,2892.28,2845.53,0.2,NA,77.3,6,2,0,0,3,[2],1.15,0.92
efeb37b5945d,2022-03-31T15:56:28.429Z,2022-03-31T14:55:56Z,98.4512,36.8819072,2949.09,2902.34,0.4,NA,167.1,6,2,0,0,3,[1],1.39,0.83
efeb37b5945d,2022-04-01T15:56:40.293Z,2022-04-01T12:55:59Z,98.4516288,36.8840704,2905.11,2858.36,0.4,NA,182,6,2,0,0,3,[1],1.26,0.9
efeb37b5945d,2022-02-24T04:06:33.864Z,2022-02-24T04:03:59Z,99.9226432,26.5047328,2289.3,2254.74,0,NA,0,6,2,0,0,4,[2],1.95,0.91
efeb37b5945d,2022-02-24T04:11:30.912Z,2022-02-24T04:09:59Z,99.9210944,26.5043696,2230.69,2196.12,0.4,NA,19.9,6,2,0,0,4,[2],1.25,0.95
efeb37b5945d,2022-02-24T05:26:31.049Z,2022-02-24T05:22:58Z,99.9211584,26.504688,2318.07,2283.51,0.3,NA,324.6,6,2,0,0,4,[2],1.89,0.97
efeb37b5945d,2022-02-24T05:31:39.674Z,2022-02-24T05:26:58Z,99.9207744,26.5037248,2228.84,2194.27,0.3,NA,36.9,6,2,0,0,4,[2],1.41,0.89
efeb37b5945d,2022-02-24T05:51:39.001Z,2022-02-24T05:48:58Z,99.9215232,26.5043728,2172.07,2137.51,0.2,NA,0,6,2,0,0,4,[2],2.37,0.81
efeb37b5945d,2022-02-24T06:11:36.109Z,2022-02-24T06:07:58Z,99.9211136,26.5041424,2218.81,2184.24,0.2,NA,220.5,6,2,0,0,4,[2],1.77,0.85
efeb37b5945d,2022-02-24T06:11:36.11Z,2022-02-24T06:08:59Z,99.9210432,26.5040096,2248.58,2214.01,0.1,NA,175.3,6,2,0,0,4,[2],1.75,0.86
efeb37b5945d,2022-02-24T06:16:51.443Z,2022-02-24T06:15:59Z,99.9211328,26.5044064,2164.48,2129.92,0.3,NA,307.3,6,2,0,0,4,[2],1.68,0.97
efeb37b5945d,2022-02-24T06:51:30.866Z,2022-02-24T06:47:58Z,99.9211264,26.5040832,2277.37,2242.81,0.1,NA,0,6,2,0,0,4,[2],1.23,0.95
efeb37b5945d,2022-02-24T07:56:37.544Z,2022-02-24T07:43:57Z,99.921408,26.5042192,2177.49,2142.93,5.1,NA,267.9,6,2,0,0,4,[4],1.38,0.96
efeb37b5945d,2022-02-24T08:31:35.595Z,2022-02-24T08:27:57Z,99.9211456,26.5039888,2186.61,2152.05,0.1,NA,0,6,2,0,0,4,[2],1.67,0.83
efeb37b5945d,2022-02-24T08:36:29.512Z,2022-02-24T08:35:57Z,99.9212352,26.50404,2222.31,2187.75,0.3,NA,24.6,6,2,0,0,4,[2],1.52,0.96
efeb37b5945d,2022-02-24T08:51:33.328Z,2022-02-24T08:37:57Z,99.9211968,26.5039888,2236.11,2201.55,0,NA,198.9,6,2,0,0,4,[2],1.52,0.96
efeb37b5945d,2022-02-24T08:51:33.332Z,2022-02-24T08:43:56Z,99.9213888,26.5038512,2155.43,2120.86,1.7,NA,300.3,6,2,0,0,4,[2],2.01,0.95
efeb37b5945d,2022-02-25T23:56:38.633Z,2022-02-25T20:55:58Z,99.9221056,26.5183408,2390.54,2355.98,0.4,NA,92.4,6,2,0,0,4,[1],1.16,0.87
efeb37b5945d,2022-03-10T15:57:43.283Z,2022-03-10T04:15:57Z,99.6819392,36.3418304,3081.54,3036.37,0.2,NA,206.4,6,2,0,0,4,[2],1.04,0.93
efeb37b5945d,2022-03-14T07:57:02.667Z,2022-03-14T01:55:56Z,99.6715328,36.421008,2997.21,2951.87,0.4,NA,35.5,6,2,0,0,4,[1],1.63,0.87
